Date,Open,High,Low,Close,Adj Close,Volume
2016-05-19,0.6045,0.6119600000000001,0.5895699999999999,0.5970300000000001,0.5970300000000001,3119556.0
2016-05-20,0.61942,0.62689,0.5970300000000001,0.6045,0.6045,4223548.0
2016-05-23,0.5970300000000001,0.6045,0.5895699999999999,0.6045,0.6045,2700015.0
2016-05-24,0.6045,0.62689,0.5970300000000001,0.6045,0.6045,4897546.0
2016-05-25,0.6119600000000001,0.62689,0.6045,0.62689,0.62689,2647757.0
2016-05-27,0.64927,0.70898,0.64181,0.6865899999999999,0.6865899999999999,12788693.0
2016-05-30,0.7015100000000001,0.7015100000000001,0.6642,0.67913,0.67913,5129493.0
2016-05-31,0.67913,0.67913,0.64181,0.6642,0.6642,10743783.0
2016-06-01,0.65674,0.76868,0.64927,0.76868,0.76868,14048924.0
2016-06-02,0.806,0.9701799999999999,0.7985300000000001,0.9477899999999999,0.9477899999999999,37715396.0
2016-06-03,0.98511,1.03735,0.87316,0.96272,0.96272,27654589.0
2016-06-06,0.9328700000000001,0.97764,0.89555,0.9701799999999999,0.9701799999999999,8980399.0
2016-06-07,0.9403299999999999,1.07466,0.9403299999999999,1.03735,1.03735,23484908.0
2016-06-08,1.07466,1.11198,1.00749,1.11198,1.11198,23415096.0
2016-06-09,1.1269,1.33586,1.08959,1.33586,1.33586,27379496.0
2016-06-10,1.25377,1.39557,1.23884,1.3284,1.3284,27452122.0
2016-06-13,1.14929,1.3060100000000001,1.11198,1.23884,1.23884,68408474.0
2016-06-14,1.3134700000000001,1.32094,0.9477899999999999,0.9477899999999999,0.9477899999999999,29806428.0
2016-06-15,1.00749,1.14929,0.96272,1.1269,1.1269,30294708.0
2016-06-16,1.11944,1.13436,1.01496,1.02988,1.02988,42584133.0
2016-06-17,1.04481,1.08959,0.9925700000000001,1.00003,1.00003,22592094.0
2016-06-20,0.98511,0.98511,0.84331,0.9403299999999999,0.9403299999999999,13250979.0
2016-06-21,0.7985300000000001,0.85824,0.73137,0.85824,0.85824,42999520.0
2016-06-22,0.8657,0.9925700000000001,0.83585,0.95525,0.95525,40378160.0
2016-06-23,0.98511,1.90304,0.8657,1.29855,1.29855,47365237.0
2016-06-24,1.1866,1.7164700000000002,1.1866,1.39557,1.39557,22458768.0
2016-06-27,1.44781,1.4627299999999999,1.1791399999999999,1.2239200000000001,1.2239200000000001,8195317.0
2016-06-28,1.3060100000000001,1.4702,1.23138,1.4627299999999999,1.4627299999999999,17000851.0
2016-06-29,1.5299,1.5821399999999999,1.39557,1.4702,1.4702,58742151.0
2016-06-30,1.52244,1.52244,1.33586,1.45527,1.45527,18579054.0
2016-07-01,1.44781,1.56721,1.41049,1.56721,1.56721,20042288.0
2016-07-04,1.5075100000000001,1.55229,1.47766,1.49258,1.49258,7522256.0
2016-07-05,1.4627299999999999,1.60453,1.43288,1.5970600000000001,1.5970600000000001,13713130.0
2016-07-06,1.5821399999999999,1.88812,1.56721,1.8433400000000002,1.8433400000000002,20164090.0
2016-07-07,1.8433400000000002,2.0373799999999997,1.81349,1.88812,1.88812,22043113.0
2016-07-08,1.88812,2.00753,1.85827,1.96275,1.96275,14460961.0
2016-07-11,2.01499,2.09708,1.9329,2.08215,2.08215,12856093.0
2016-07-12,2.11947,2.35082,2.09708,2.35082,2.35082,15970825.0
2016-07-13,2.44037,2.66426,2.41052,2.5373900000000003,2.5373900000000003,13828501.0
2016-07-14,2.63441,2.7165,2.50008,2.55232,2.55232,13282736.0
2016-07-15,2.58963,2.6120200000000002,2.3060400000000003,2.3806700000000003,2.3806700000000003,9607499.0
2016-07-18,2.4329099999999997,2.44037,2.1941,2.20902,2.20902,6671919.0
2016-07-19,2.2015599999999997,2.2015599999999997,1.7314,2.08215,2.08215,12927647.0
2016-07-20,2.38813,2.40306,2.22395,2.26126,2.26126,8965257.0
2016-07-21,2.32097,2.40306,2.26873,2.3582799999999997,2.3582799999999997,4542324.0
2016-07-22,2.41799,2.44037,2.23888,2.32843,2.32843,5450949.0
2016-07-25,2.31351,2.31351,2.23141,2.23141,2.23141,6037181.0
2016-07-26,2.23141,2.23141,2.0523,2.08962,2.08962,6682237.0
2016-07-27,2.08215,2.2164900000000003,2.0373799999999997,2.14932,2.14932,4599540.0
2016-07-28,2.14186,2.24634,2.09708,2.20902,2.20902,3796101.0
2016-07-29,2.2015599999999997,2.2911200000000003,2.2015599999999997,2.23888,2.23888,2615866.0
2016-08-01,2.20902,2.26873,2.2015599999999997,2.23888,2.23888,2038076.0
2016-08-02,2.23141,2.23141,2.10454,2.1269299999999998,2.1269299999999998,2419160.0
2016-08-03,2.10454,2.27619,2.08215,2.2538,2.2538,2531717.0
2016-08-04,2.27619,2.28365,2.2015599999999997,2.2164900000000003,2.2164900000000003,1011936.0
2016-08-05,2.2164900000000003,2.35082,2.2015599999999997,2.23888,2.23888,1199396.0
2016-08-08,2.23888,2.32097,2.2164900000000003,2.26873,2.26873,1056155.0
2016-08-09,2.26873,2.3060400000000003,2.23888,2.27619,2.27619,1817251.0
2016-08-10,2.3060400000000003,2.3806700000000003,2.26873,2.35082,2.35082,2469543.0
2016-08-11,2.33589,2.56724,2.29858,2.4329099999999997,2.4329099999999997,3948052.0
2016-08-12,2.4553,2.5373900000000003,2.31351,2.31351,2.31351,2843793.0
2016-08-15,2.27619,2.3956,2.26873,2.31351,2.31351,3738617.0
2016-08-16,2.31351,2.38813,2.29858,2.35082,2.35082,1844988.0
2016-08-17,2.3806700000000003,2.46276,2.3433599999999997,2.46276,2.46276,1947897.0
2016-08-18,2.49262,2.5373900000000003,2.44037,2.4553,2.4553,1169113.0
2016-08-19,2.48515,2.515,2.42545,2.46276,2.46276,1106671.0
2016-08-22,2.46276,2.47023,2.37321,2.37321,2.37321,1318653.0
2016-08-23,2.3806700000000003,2.40306,2.31351,2.33589,2.33589,1229545.0
2016-08-24,2.3582799999999997,2.3582799999999997,2.23888,2.23888,2.23888,3821694.0
2016-08-25,2.23888,2.28365,2.17171,2.23888,2.23888,1780670.0
2016-08-26,2.26126,2.69411,2.24634,2.67919,2.67919,7834868.0
2016-08-29,2.6717299999999997,3.0150200000000003,2.5971,2.76874,2.76874,14389273.0
2016-08-30,2.90308,2.90308,2.6120200000000002,2.64934,2.64934,6668033.0
2016-08-31,2.67919,2.99263,2.64934,2.97024,2.97024,7577462.0
2016-09-01,3.05233,3.08219,2.7986,2.7986,2.7986,8299700.0
2016-09-02,2.88069,2.9777099999999996,2.7986,2.94785,2.94785,6557218.0
2016-09-05,3.00009,3.2613,2.97024,3.13443,3.13443,12715397.0
2016-09-06,3.1717400000000002,3.2389099999999997,2.88815,2.918,2.918,23719401.0
2016-09-08,2.7612799999999997,2.89561,2.5373900000000003,2.8359099999999997,2.8359099999999997,7688009.0
2016-09-09,2.87322,3.02995,2.84337,2.98517,2.98517,6368150.0
2016-09-12,3.02248,3.0672599999999997,2.8359099999999997,2.97024,2.97024,4459514.0
2016-09-13,3.00009,3.0150200000000003,2.9254599999999997,2.98517,2.98517,4003259.0
2016-09-14,3.02248,3.02248,2.7986,2.88815,2.88815,4448527.0
2016-09-15,2.90308,2.90308,2.82098,2.82845,2.82845,1580480.0
2016-09-16,2.80606,2.80606,2.70158,2.7612799999999997,2.7612799999999997,1062989.0
2016-09-19,2.76874,2.80606,2.41799,2.41799,2.41799,5061155.0
2016-09-20,2.4329099999999997,2.63441,2.33589,2.52247,2.52247,3762066.0
2016-09-21,2.69411,2.7090400000000003,2.515,2.54486,2.54486,3099457.0
2016-09-22,2.56724,2.63441,2.50754,2.55978,2.55978,2569369.0
2016-09-23,2.52247,2.55978,2.50008,2.55232,2.55232,1493517.0
